company_name,tax_code,vsic_4digit,vsic_division,address,province,founded_year,source_url,listing_url,retrieved_at
CÔNG TY TNHH PERUBCO NITTO KAKO,1100787745,2211,22,"Lô 1, Đường số 7, Xã Đức Hòa Hạ, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1100787745-cong-ty-tnhh-perubco-nitto-kako,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH VỎ  & RUỘT XE VIỆT PHÁT,1100815657,2211,22,"Đường số 3, Cụm công Nghiệp Hoàng Gia, Ấp Mới 2, Xã Mỹ Hạnh Nam, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1100815657-cong-ty-tnhh-vo-ruot-xe-viet-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH  SẢN XUẤT VÀ THƯƠNG MẠI CAO SU NHỰA HIỆP ON,1101400077,2211,22,"Lô C4, Đường số 2 và Đường số 6, Khu công nghiệp Tân Đô, Xã Đức Hòa Hạ, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1101400077-cong-ty-tnhh-san-xuat-va-thuong-mai-cao-su-nhua-hiep-on,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CHI NHÁNH CÔNG TY TNHH MỘT THÀNH VIÊN XUẤT NHẬP KHẨU KIẾN HIỆP ROLL,1101757292-001,2211,22,"Lô E 18, Đường số 1 , KCN Hải Sơn, Ấp Bình Tiền 2, Xã Đức Hòa Hạ, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1101757292-001-chi-nhanh-cong-ty-tnhh-mot-thanh-vien-xuat-nhap-khau-kien-hiep-roll,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH CAO SU KỸ THUẬT MINH NHẬT,1101901651,2211,22,"A12/24 Đường Mai Bá Hương, Ấp 1, Xã Lê Minh Xuân, Huyện Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/1101901651-cong-ty-tnhh-cao-su-ky-thua-t-minh-nha-t,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH ZHI MA,1101974988,2211,22,"Ấp 4, Xã Đức Hòa Đông, Huyện Đức Hoà, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1101974988-cong-ty-tnhh-zhi-ma,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH LỐP ADVANCE VIỆT NAM,1201601651,2211,22,"Lô 105-109D, 110A2, 111B-113B Khu Công nghiệp Long Giang, Xã Tân Phước 3, Tỉnh Đồng Tháp, Việt Nam",Đồng Tháp,,https://www.masothue.com/1201601651-cong-ty-tnhh-lop-advance-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT VÀ THƯƠNG MẠI ĐỨC THỊNH PHÁT,1801308648,2211,22,"324C, đường Nguyên Hồng, KV 1, Phường Cái Răng, Thành phố Cần Thơ, Việt Nam",Cần Thơ,,https://www.masothue.com/1801308648-cong-ty-tnhh-mot-thanh-vien-san-xuat-va-thuong-mai-duc-thinh-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH  ASEAN TIRE,2300238536,2211,22,"Lô D3-5, đường TS19, Khu công nghiệp Tiên Sơn, Xã Đại Đồng, Tỉnh Bắc Ninh, Việt Nam",Bắc Ninh,,https://www.masothue.com/2300238536-cong-ty-tnhh-asean-tire,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CHI NHÁNH CỦA CÔNG TY TNHH CAO SU INOUE VIỆT NAM TẠI PHÚ THỌ,2500150631-002,2211,22,"Lô đất CN-03 trong Khu công nghiệp Phú Hà, Xã Hà Lộc, Thị xã Phú Thọ, Tỉnh Phú Thọ, Việt Nam",Phú Thọ,,https://www.masothue.com/2500150631-002-chi-nhanh-cua-cong-ty-tnhh-cao-su-inoue-viet-nam-tai-phu-tho,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY CỔ PHẦN CAO SU AVI,2500228302,2211,22,"Lô số 40E, Khu công nghiệp Quang Minh, Thị Trấn Quang Minh, Huyện Mê Linh, Thành phố Hà Nội, Việt Nam",Hà Nội,,https://www.masothue.com/2500228302-cong-ty-co-phan-cao-su-avi,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH HÓA CHẤT VÀ THIẾT BỊ TRƯỜNG PHÁT,2500507063,2211,22,"Khu 1, Thôn Hòa Loan, Xã Lũng Hoà, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc, Việt Nam",Vĩnh Phúc,,https://www.masothue.com/2500507063-cong-ty-tnhh-hoa-chat-va-thiet-bi-truong-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH PACIFIC YUEI VIỆT NAM,2500609322,2211,22,"Lô I, Khu công nghiệp Bình Xuyên, Thị Trấn Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam",Vĩnh Phúc,,https://www.masothue.com/2500609322-cong-ty-tnhh-pacific-yuei-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY CỔ PHẦN BÌNH MINH SÔNG HỒNG,2700653671,2211,22,"Xóm 1, Xã Khánh Thiện, Huyện Yên Khánh, Tỉnh Ninh Bình, Việt Nam",Ninh Bình,,https://www.masothue.com/2700653671-cong-ty-co-phan-binh-minh-song-hong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH THƯƠNG MẠI & PHÁT TRIỂN DUY HƯNG,2700781987,2211,22,"Thôn 1, Xã Đông Sơn, Thành phố Tam Điệp, Tỉnh Ninh Bình, Việt Nam",Ninh Bình,,https://www.masothue.com/2700781987-cong-ty-tnhh-thuong-mai-phat-trien-duy-hung,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY CỔ PHẦN CAO SU SÔNG LAM,2902110734,2211,22,"Khối 5A, Thị Trấn Thanh Chương, Huyện Thanh Chương, Tỉnh Nghệ An, Việt Nam",Nghệ An,,https://www.masothue.com/2902110734-cong-ty-co-phan-cao-su-song-lam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY CP SAO VÀNG HOÀNH SƠN,3002153776,2211,22,"Khu hành chính dịch vụ - Khu CN và cảng biển Vũng Áng, Phường Vũng Áng, Tỉnh Hà Tĩnh, Việt Nam",Hà Tĩnh,,https://www.masothue.com/3002153776-cong-ty-cp-sao-vang-hoanh-son,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH CAO SU CAMEL VIỆT NAM,3200176581,2211,22,"Số 02 Lý Thường Kiệt, Xã Lao Bảo, Tỉnh Quảng Trị, Việt Nam",Quảng Trị,,https://www.masothue.com/3200176581-cong-ty-tnhh-cao-su-camel-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY CỔ PHẦN VỎ XE PHƯƠNG NAM,3601330103,2211,22,"302 Đường Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3601330103-cong-ty-co-phan-vo-xe-phuong-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH KỸ THUẬT CAO SU KHẢI HOÀN CẦU,3603065901,2211,22,"Số 33/3, Đinh Quang Ân, Ấp Tân Cang , Xã Phước Tân, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603065901-cong-ty-tnhh-ky-thuat-cao-su-khai-hoan-cau,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CHI NHÁNH CÔNG TY TNHH LỐP XE VY LONG PHÁT,3603297211-001,2211,22,"Số 383, KP An Hòa, tổ 19, Phường Hóa An, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603297211-001-chi-nhanh-cong-ty-tnhh-lop-xe-vy-long-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH MỘT THÀNH VIÊN PHỤ TÙNG XE NAM PHÁT,3603305896,2211,22,"Số 15/88, KP 13, Phường Hố Nai, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603305896-cong-ty-tnhh-mot-thanh-vien-phu-tung-xe-nam-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH SẢN XUẤT PHÚ VIỆT,3603657986,2211,22,"Số 473, ấp Tân Thành, Xã Thanh Bình, Huyện Trảng Bom, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603657986-cong-ty-tnhh-san-xuat-phu-viet,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH PHAN VĂN HƯƠNG,3603764385,2211,22,"Tổ 17, khu phố Vườn Dừa, Phường Phước Tân, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603764385-cong-ty-tnhh-phan-van-huong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH MỘT THÀNH VIÊN DONA TYRE,3603923959,2211,22,"Quốc lộ 51, tổ 14, ấp Xóm Gốc, Xã Long An, Huyện Long Thành, Tỉnh Đồng Nai, Việt Nam",Đồng Nai,,https://www.masothue.com/3603923959-cong-ty-tnhh-mot-thanh-vien-dona-tyre,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH CAO SU THUẬN PHÁT,3700321808,2211,22,"Lô F Đường số 05, Khu công nghiệp Đồng An, Phường Bình Hòa, Thành phố Thuận An, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3700321808-cong-ty-tnhh-cao-su-thuan-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH CAO SU NGUYỄN ĐỈNH,3700327214,2211,22,"Số 10/1B, đường DT 743, khu phố 1B, Phường An Phú, Thành phố Thuận An, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3700327214-cong-ty-tnhh-cao-su-nguyen-dinh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CHI NHÁNH BÌNH DƯƠNG - CÔNG TY TNHH CAO SU NGUYỄN ĐỈNH,3700327214-002,2211,22,"Thửa đất số 575, Tờ bản đồ số 35, Cụm Công Nghiệp Tân Mỹ, Xã Tân Mỹ, Huyện Bắc Tân Uyên, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3700327214-002-chi-nhanh-bi-nh-duong-cong-ty-tnhh-cao-su-nguyen-dinh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH CAO SU ĐẠI THÀNH CÔNG,3700504512,2211,22,"37/9 khu phố Bình Phước B, Phường An Phú, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3700504512-cong-ty-tnhh-cao-su-dai-thanh-cong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PHONG THẠNH,3700694165,2211,22,"Lô B2-19, 20 KCN Tân Đông Hiệp B, Phường Tân Đông Hiệp, Thành phố Dĩ An, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3700694165-cong-ty-tnhh-san-xuat-thuong-mai-phong-thanh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH CÔNG NGHỆ CAO SU HẠC KHANG,3700710089,2211,22,"Lô O-1,đường N8, khu công nghiệp Nam Tân Uyên, Phường Khánh Bình, Thành phố Tân Uyên, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3700710089-cong-ty-tnhh-cong-nghe-cao-su-hac-khang,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH YOKOHAMA TYRE VIỆT NAM,3700711244,2211,22,"Số 17, đường số 10, khu công nghiệp Việt Nam-Singapore, Phường Bình Hòa, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3700711244-cong-ty-tnhh-yokohama-tyre-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CHI NHÁNH CÔNG TY TNHH YOKOHAMA TYRE VIỆT NAM TẠI HÀ NỘI,3700711244-003,2211,22,"Tầng 14, Tòa nhà Đào Duy Anh, Số 9 Đào Duy Anh, Phường Kim Liên, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",Hà Nội,,https://www.masothue.com/3700711244-003-chi-nhanh-cong-ty-tnhh-yokohama-tyre-viet-nam-tai-ha-noi,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI NGUYÊN TRANG,3700799739,2211,22,"Số 339/2 Khu phố 1B, Phường An Phú, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3700799739-cong-ty-tnhh-san-xuat-thuong-mai-nguyen-trang,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ LỐP DÁN ASEAN,3702444795,2211,22,"Số 305, đường Ống Nước Thô 2400, khu phố Nội Hóa 2, Phường Bình An, Thành phố Dĩ An, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3702444795-cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-lop-dan-asean,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH  SẢN XUẤT THƯƠNG MẠI XIN NENG,3702652925,2211,22,"Nhà xưởng P1.2-X2-Module 3, Lô E-11, E-12, đường N4, Khu công nghiệp Nam Tân Uyên mở rộng, Phường Bình Cơ, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3702652925-cong-ty-tnhh-san-xuat-thuong-mai-xin-neng,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH CHENG SHIN - BÌNH DƯƠNG,3702846462,2211,22,"Số 17, Đường GS 02, Khu Đầu Tư Thương Mại Dịch Vụ Quảng Trường Xanh, Khu phố Tây B, Phường Đông Hòa, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3702846462-cong-ty-tnhh-cheng-shin-binh-duong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CHI NHÁNH CÔNG TY TNHH CHENG SHIN - BÌNH DƯƠNG,3702846462-001,2211,22,"Số nhà 9, đường Lãnh Binh Thăng, tổ 8 Kp Bình Hoà 2, Phường Tân Phước Khánh, Thành phố Tân Uyên, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3702846462-001-chi-nhanh-cong-ty-tnhh-cheng-shin-binh-duong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH CÔNG NGHỆ SẢN XUẤT ZOLASUN,3702927866,2211,22,"Thửa đất số 460, tờ bản đồ số 11, ấp Rạch Bắp, Xã An Tây, Thị xã Bến Cát, Tỉnh Bình Dương, Việt Nam",Bình Dương,,https://www.masothue.com/3702927866-cong-ty-tnhh-cong-nghe-san-xuat-zolasun,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH TMDV THANH HỒ,3703034174,2211,22,"Thửa đất 3776, tờ bản đồ số 20, Đường NI6A, Khu phố 1, Phường Thới Hòa, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3703034174-cong-ty-tnhh-tmdv-thanh-ho,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH  XT TYRE,3703097216,2211,22,"129 ĐH 501, ấp Đồng Tâm, Xã Phú Giáo, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/3703097216-cong-ty-tnhh-xt-tyre,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TNHH MỘT THÀNH VIÊN TÂN BẢO CHÂU,3800425279,2211,22,"1062 đường Phú Riềng Đỏ, Phường Tân Thiện, Thành phố Đồng Xoài, Tỉnh Bình Phước, Việt Nam",Bình Phước,,https://www.masothue.com/3800425279-cong-ty-tnhh-mot-thanh-vien-tan-bao-chau,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH THƯƠNG MẠI CAO SU LỘC THÀNH,3801060239,2211,22,"Ấp 7, Xã Lộc Hòa, Huyện Lộc Ninh, Tỉnh Bình Phước, Việt Nam",Bình Phước,,https://www.masothue.com/3801060239-cong-ty-tnhh-thuong-mai-cao-su-loc-thanh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH ĐẦU TƯ NÔNG NGHIỆP NGUYỄN TÂN,3801270469,2211,22,"Số nhà 02, Tổ 1, Ấp Suối Ngang, Xã Nha Bích, Huyện Chơn Thành, Tỉnh Bình Phước, Việt Nam",Bình Phước,,https://www.masothue.com/3801270469-cong-ty-tnhh-dau-tu-nong-nghiep-nguyen-tan,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TNHH CAO SU THỜI ÍCH,3900310391,2211,22,"Đường số 12, Khu công nghiệp Trảng Bàng, Phường An Tịnh, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3900310391-cong-ty-tnhh-cao-su-thoi-ich,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH NHỰA VÀ CAO SU KIẾN PHÁT VIỆT NAM,3900335269,2211,22,"Đường số 5, KCN Trảng Bàng, Phường An Tịnh, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3900335269-cong-ty-tnhh-nhua-va-cao-su-kien-phat-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH SĂM LỐP XE LIÊN PHÚC,3900366757,2211,22,"ấp Trâm Vàng, Xã Thanh Phước, Huyện Gò Dầu, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3900366757-cong-ty-tnhh-sam-lop-xe-lien-phuc,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN SEIKEN VIỆT NAM,3900845245,2211,22,"Số 123, đường Nguyễn Huệ, ấp Long Mỹ, Xã Long Thành Bắc, Thị xã Hoà Thành, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3900845245-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-seiken-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=5,2026-08-24T09:02:38Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN ĐẦU TƯ-SẢN XUẤT VÀ PHÁT TRIỂN HOÀN HOA,3900999460,2211,22,"Số 143, ấp Vịnh, Xã An Cơ, Huyện Châu Thành, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3900999460-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-dau-tu-san-xuat-va-phat-trien-hoan-hoa,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH LỐP XE H.A VINA,3901167899,2211,22,"Lô số 47-1, 47-2, 47-3, đường D11, Khu công nghiệp Phước Đông, Phường Gia Lộc, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3901167899-cong-ty-tnhh-lop-xe-h-a-vina,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=2,2026-08-24T09:02:34Z
CÔNG TY TNHH KS WIRE TECH VINA,3901193176,2211,22,"Lô số 36-3, 36-11, Đường D14, Khu Công Nghiệp Phước Đông, Phường Gia Lộc, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3901193176-cong-ty-tnhh-ks-wire-tech-vina,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=3,2026-08-24T09:02:35Z
CÔNG TY TNHH THƯƠNG MẠI SẢN XUẤT CÔNG KỸ NGHỆ,3901193715,2211,22,"Tổ 2, đường Trần Phú, ấp Trường Huệ, Xã Trường Tây, Thị xã Hoà Thành, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/3901193715-cong-ty-tnhh-thuong-mai-san-xuat-cong-ky-nghe,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211,2026-08-24T09:02:32Z
CÔNG TY TNHH LỐP DÁN TOÀN TÂM,4101554139,2211,22,"Thôn Mỹ Long, Xã Cát Hưng, Huyện Phù Cát, Tỉnh Bình Định, Việt Nam",Bình Định,,https://www.masothue.com/4101554139-cong-ty-tnhh-lop-dan-toan-tam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/san-xuat-sam-lop-cao-su-dap-va-tai-che-lop-cao-su-2211?page=4,2026-08-24T09:02:37Z
